Timestamp,Turbine_ID,Wind_Speed,Power_Output,Temperature,Downtime
2025-06-08 17:00:00,T5,5.94,2.1,20.7,0
2025-06-08 18:00:00,T1,13.98,27.32,31.4,10
2025-06-08 18:00:00,T2,13.38,23.95,19.9,0
2025-06-08 18:00:00,T3,15.28,35.68,20.0,5
2025-06-08 18:00:00,T4,8.75,6.7,17.9,0
2025-06-08 18:00:00,T5,8.08,5.28,30.1,0
2025-06-08 19:00:00,T1,7.85,4.84,21.9,0
2025-06-08 19:00:00,T2,16.7,46.57,41.1,0
2025-06-08 19:00:00,T3,24.1,139.98,25.3,0
2025-06-08 19:00:00,T4,20.87,90.9,38.8,0
2025-06-08 19:00:00,T5,9.78,9.35,37.7,0
2025-06-08 20:00:00,T1,11.65,15.81,31.2,15
2025-06-08 20:00:00,T2,16.73,46.83,40.0,0
2025-06-08 20:00:00,T3,10.68,12.18,38.5,0
2025-06-08 20:00:00,T4,7.65,4.48,44.9,0
2025-06-08 20:00:00,T5,10.35,11.09,40.1,0
2025-06-08 21:00:00,T1,9.55,8.71,36.3,0
2025-06-08 21:00:00,T2,3.31,0.36,27.4,0
2025-06-08 21:00:00,T3,23.35,127.31,35.5,0
2025-06-08 21:00:00,T4,19.25,71.33,17.6,0
2025-06-08 21:00:00,T5,7.46,4.15,32.3,0
2025-06-08 22:00:00,T1,3.76,0.53,24.4,0
2025-06-08 22:00:00,T2,14.82,32.55,40.5,0
2025-06-08 22:00:00,T3,19.74,76.92,36.1,0
2025-06-08 22:00:00,T4,21.48,99.11,26.5,0
2025-06-08 22:00:00,T5,24.21,141.9,40.6,0
2025-06-08 23:00:00,T1,9.77,9.33,26.7,0
2025-06-08 23:00:00,T2,4.98,1.24,30.6,0
2025-06-08 23:00:00,T3,15.54,37.53,36.5,0
2025-06-08 23:00:00,T4,13.33,23.69,17.6,0
2025-06-08 23:00:00,T5,9.55,8.71,44.4,0
2025-06-09 00:00:00,T1,13.73,25.88,44.1,0
2025-06-09 00:00:00,T2,13.0,21.97,19.0,0
2025-06-09 00:00:00,T3,18.75,65.92,38.7,0
2025-06-09 00:00:00,T4,14.71,31.83,25.6,0
2025-06-09 00:00:00,T5,4.91,1.18,22.6,0
2025-06-09 01:00:00,T1,9.93,9.79,28.4,0
2025-06-09 01:00:00,T2,14.01,27.5,17.3,0
2025-06-09 01:00:00,T3,9.2,7.79,40.3,5
2025-06-09 01:00:00,T4,24.43,145.8,35.7,0
2025-06-09 01:00:00,T5,4.55,0.94,31.7,0
2025-06-09 02:00:00,T1,16.04,41.27,27.1,0
2025-06-09 02:00:00,T2,11.62,15.69,40.3,0
2025-06-09 02:00:00,T3,5.77,1.92,17.2,0
2025-06-09 02:00:00,T4,20.33,84.03,21.1,0
2025-06-09 02:00:00,T5,12.59,19.96,27.7,0
2025-06-09 03:00:00,T1,17.48,53.41,34.7,0
2025-06-09 03:00:00,T2,12.26,18.43,44.6,10
2025-06-09 03:00:00,T3,17.74,55.83,38.0,15
2025-06-09 03:00:00,T4,24.85,153.45,26.5,0
2025-06-09 03:00:00,T5,5.97,2.13,26.0,0
2025-06-09 04:00:00,T1,21.49,99.25,28.1,0
2025-06-09 04:00:00,T2,3.38,0.39,44.6,0
2025-06-09 04:00:00,T3,5.66,1.81,26.4,0
2025-06-09 04:00:00,T4,19.68,76.22,15.9,0
2025-06-09 04:00:00,T5,21.69,102.04,24.8,0
2025-06-09 05:00:00,T1,14.74,32.03,43.2,0
2025-06-09 05:00:00,T2,17.79,56.3,19.3,0
2025-06-09 05:00:00,T3,10.9,12.95,28.9,0
2025-06-09 05:00:00,T4,11.2,14.05,24.9,0
2025-06-09 05:00:00,T5,15.73,38.92,32.9,0
2025-06-09 06:00:00,T1,5.02,1.27,43.5,0
2025-06-09 06:00:00,T2,17.66,55.08,15.4,0
2025-06-09 06:00:00,T3,11.28,14.35,24.8,10
2025-06-09 06:00:00,T4,12.14,17.89,36.9,0
2025-06-09 06:00:00,T5,22.1,107.94,27.0,0
2025-06-09 07:00:00,T1,21.14,94.47,27.8,0
2025-06-09 07:00:00,T2,22.41,112.54,33.6,0
2025-06-09 07:00:00,T3,19.39,72.9,17.6,0
2025-06-09 07:00:00,T4,21.16,94.74,44.9,0
2025-06-09 07:00:00,T5,9.77,9.33,28.1,0
2025-06-09 08:00:00,T1,14.76,32.16,32.9,0
2025-06-09 08:00:00,T2,4.88,1.16,18.4,0
2025-06-09 08:00:00,T3,7.54,4.29,19.7,0
2025-06-09 08:00:00,T4,9.87,9.62,28.2,0
2025-06-09 08:00:00,T5,14.22,28.75,40.0,0
2025-06-09 09:00:00,T1,23.99,138.07,22.3,15
2025-06-09 09:00:00,T2,9.85,9.56,24.7,0
2025-06-09 09:00:00,T3,10.64,12.05,31.0,0
2025-06-09 09:00:00,T4,19.87,78.45,22.9,15
2025-06-09 09:00:00,T5,13.19,22.95,36.4,0
2025-06-09 10:00:00,T1,20.0,80.0,33.8,0
2025-06-09 10:00:00,T2,18.55,63.83,24.8,10
2025-06-09 10:00:00,T3,13.55,24.88,27.5,0
2025-06-09 10:00:00,T4,14.39,29.8,32.3,15
2025-06-09 10:00:00,T5,13.63,25.32,26.8,0
2025-06-09 11:00:00,T1,13.57,24.99,20.1,0
2025-06-09 11:00:00,T2,19.19,70.67,25.3,0
2025-06-09 11:00:00,T3,15.71,38.77,38.4,0
2025-06-09 11:00:00,T4,19.92,79.04,23.6,0
2025-06-09 11:00:00,T5,15.03,33.95,16.1,5
2025-06-09 12:00:00,T1,3.49,0.43,18.0,0
2025-06-09 12:00:00,T2,18.18,60.09,34.5,0
2025-06-09 12:00:00,T3,14.88,32.95,30.9,5
2025-06-09 12:00:00,T4,3.59,0.46,38.6,10
2025-06-09 12:00:00,T5,14.03,27.62,21.8,0
2025-06-09 13:00:00,T1,9.06,7.44,19.5,0
2025-06-09 13:00:00,T2,24.67,150.14,42.4,0
2025-06-09 13:00:00,T3,6.9,3.29,36.7,0
2025-06-09 13:00:00,T4,23.5,129.78,43.9,0
2025-06-09 13:00:00,T5,5.54,1.7,24.1,0
2025-06-09 14:00:00,T1,23.69,132.95,26.1,0
2025-06-09 14:00:00,T2,19.99,79.88,41.8,0
2025-06-09 14:00:00,T3,13.08,22.38,44.4,0
2025-06-09 14:00:00,T4,8.84,6.91,23.4,0
2025-06-09 14:00:00,T5,22.26,110.3,34.6,0
2025-06-09 15:00:00,T1,17.58,54.33,37.8,0
2025-06-09 15:00:00,T2,23.9,136.52,40.2,5
2025-06-09 15:00:00,T3,19.23,71.11,19.7,0
2025-06-09 15:00:00,T4,7.34,3.95,41.6,0
2025-06-09 15:00:00,T5,8.83,6.88,33.7,0
2025-06-09 16:00:00,T1,23.89,136.35,24.8,0
2025-06-09 16:00:00,T2,16.4,44.11,34.9,0
2025-06-09 16:00:00,T3,3.52,0.44,31.6,0
2025-06-09 16:00:00,T4,23.58,131.11,39.4,5
2025-06-09 16:00:00,T5,12.26,18.43,34.4,0
2025-06-09 17:00:00,T1,3.58,0.46,17.2,0
2025-06-09 17:00:00,T2,5.74,1.89,22.4,0
2025-06-09 17:00:00,T3,18.44,62.7,25.5,5
2025-06-09 17:00:00,T4,10.82,12.67,38.6,0
2025-06-09 17:00:00,T5,12.13,17.85,18.8,0
2025-06-09 18:00:00,T1,3.61,0.47,15.1,0
2025-06-09 18:00:00,T2,20.47,85.77,31.0,0
2025-06-09 18:00:00,T3,3.2,0.33,17.9,0
2025-06-09 18:00:00,T4,5.84,1.99,30.1,0
2025-06-09 18:00:00,T5,4.74,1.06,21.1,0
2025-06-09 19:00:00,T1,19.98,79.76,39.5,0
2025-06-09 19:00:00,T2,23.25,125.68,27.1,0
2025-06-09 19:00:00,T3,22.31,111.04,36.1,0
2025-06-09 19:00:00,T4,10.65,12.08,40.7,0
2025-06-09 19:00:00,T5,5.06,1.3,40.0,0
2025-06-09 20:00:00,T1,22.72,117.28,25.3,0
2025-06-09 20:00:00,T2,10.55,11.74,15.2,0
2025-06-09 20:00:00,T3,8.13,5.37,31.2,0
2025-06-09 20:00:00,T4,17.5,53.59,42.0,0
2025-06-09 20:00:00,T5,6.66,2.95,19.3,0
2025-06-09 21:00:00,T1,21.61,100.92,28.9,0
2025-06-09 21:00:00,T2,15.98,40.81,31.1,15
2025-06-09 21:00:00,T3,7.62,4.42,23.9,0
2025-06-09 21:00:00,T4,16.99,49.04,19.1,0
2025-06-09 21:00:00,T5,21.95,105.76,31.2,0
2025-06-09 22:00:00,T1,18.01,58.42,39.9,0
2025-06-09 22:00:00,T2,20.73,89.08,23.3,0
2025-06-09 22:00:00,T3,16.18,42.36,17.5,0
2025-06-09 22:00:00,T4,21.25,95.96,33.6,0
2025-06-09 22:00:00,T5,20.67,88.31,43.2,15
2025-06-09 23:00:00,T1,14.03,27.62,40.0,5
2025-06-09 23:00:00,T2,8.44,6.01,43.3,0
2025-06-09 23:00:00,T3,9.41,8.33,17.2,0
2025-06-09 23:00:00,T4,7.58,4.36,26.3,0
2025-06-09 23:00:00,T5,13.59,25.1,45.0,0
2025-06-10 00:00:00,T1,19.54,74.61,36.0,0
2025-06-10 00:00:00,T2,20.77,89.6,16.4,0
2025-06-10 00:00:00,T3,7.33,3.94,43.3,0
2025-06-10 00:00:00,T4,16.58,45.58,33.4,0
2025-06-10 00:00:00,T5,3.43,0.4,30.9,10
2025-06-10 01:00:00,T1,8.82,6.86,30.8,0
2025-06-10 01:00:00,T2,9.68,9.07,18.6,5
2025-06-10 01:00:00,T3,8.89,7.03,41.1,0
2025-06-10 01:00:00,T4,17.95,57.84,40.9,0
2025-06-10 01:00:00,T5,24.34,144.2,31.3,0
2025-06-10 02:00:00,T1,8.16,5.43,24.2,10
2025-06-10 02:00:00,T2,16.82,47.59,22.0,0
2025-06-10 02:00:00,T3,3.63,0.48,21.3,10
2025-06-10 02:00:00,T4,20.7,88.7,40.1,0
2025-06-10 02:00:00,T5,10.98,13.24,19.9,0
2025-06-10 03:00:00,T1,8.19,5.49,19.3,0
2025-06-10 03:00:00,T2,5.38,1.56,31.8,0
2025-06-10 03:00:00,T3,5.94,2.1,18.2,10
2025-06-10 03:00:00,T4,11.1,13.68,23.3,0
2025-06-10 03:00:00,T5,23.91,136.69,30.7,0
2025-06-10 04:00:00,T1,5.96,2.12,23.7,0
2025-06-10 04:00:00,T2,19.44,73.47,36.7,0
2025-06-10 04:00:00,T3,8.39,5.91,25.7,15
2025-06-10 04:00:00,T4,19.97,79.64,37.8,0
2025-06-10 04:00:00,T5,24.71,150.88,33.7,0
2025-06-10 05:00:00,T1,12.46,19.34,35.1,0
2025-06-10 05:00:00,T2,19.29,71.78,16.4,0
2025-06-10 05:00:00,T3,16.14,42.04,31.1,0
2025-06-10 05:00:00,T4,4.55,0.94,21.6,0
2025-06-10 05:00:00,T5,15.68,38.55,19.2,0
2025-06-10 06:00:00,T1,21.12,94.21,39.8,0
2025-06-10 06:00:00,T2,22.63,115.89,31.0,0
2025-06-10 06:00:00,T3,17.02,49.3,43.6,0
2025-06-10 06:00:00,T4,14.81,32.48,31.5,0
2025-06-10 06:00:00,T5,21.28,96.36,22.5,0
2025-06-10 07:00:00,T1,3.86,0.58,27.7,0
2025-06-10 07:00:00,T2,11.47,15.09,43.0,0
2025-06-10 07:00:00,T3,18.4,62.3,36.4,0
2025-06-10 07:00:00,T4,6.35,2.56,25.8,0
2025-06-10 07:00:00,T5,8.91,7.07,27.0,0
2025-06-10 08:00:00,T1,6.89,3.27,18.9,0
2025-06-10 08:00:00,T2,8.18,5.47,41.1,0
2025-06-10 08:00:00,T3,20.56,86.91,23.3,0
2025-06-10 08:00:00,T4,23.87,136.01,37.4,0
2025-06-10 08:00:00,T5,7.28,3.86,25.4,0
2025-06-10 09:00:00,T1,5.35,1.53,36.6,0
2025-06-10 09:00:00,T2,24.06,139.28,30.2,0
2025-06-10 09:00:00,T3,5.5,1.66,36.8,0
2025-06-10 09:00:00,T4,7.28,3.86,40.0,0
2025-06-10 09:00:00,T5,8.72,6.63,19.6,15
2025-06-10 10:00:00,T1,17.35,52.23,28.0,0
2025-06-10 10:00:00,T2,17.68,55.26,22.1,0
2025-06-10 10:00:00,T3,3.51,0.43,32.6,0
2025-06-10 10:00:00,T4,11.98,17.19,38.9,0
2025-06-10 10:00:00,T5,20.55,86.78,15.7,0
2025-06-10 11:00:00,T1,7.64,4.46,36.6,0
2025-06-10 11:00:00,T2,15.46,36.95,21.3,0
2025-06-10 11:00:00,T3,11.23,14.16,26.2,0
2025-06-10 11:00:00,T4,7.2,3.73,41.6,5
2025-06-10 11:00:00,T5,6.0,2.16,35.2,0
2025-06-10 12:00:00,T1,20.99,92.48,15.1,0
2025-06-10 12:00:00,T2,5.19,1.4,17.7,0
2025-06-10 12:00:00,T3,5.84,1.99,30.8,0
2025-06-10 12:00:00,T4,15.85,39.82,43.5,0
2025-06-10 12:00:00,T5,15.34,36.1,36.7,0
2025-06-10 13:00:00,T1,22.98,121.35,44.4,0
2025-06-10 13:00:00,T2,8.7,6.59,24.3,15
2025-06-10 13:00:00,T3,4.66,1.01,27.3,5
2025-06-10 13:00:00,T4,11.35,14.62,34.2,0
2025-06-10 13:00:00,T5,4.37,0.83,37.6,15
2025-06-10 14:00:00,T1,22.34,111.49,39.6,0
2025-06-10 14:00:00,T2,15.01,33.82,23.6,0
2025-06-10 14:00:00,T3,5.8,1.95,30.1,0
2025-06-10 14:00:00,T4,24.33,144.02,24.1,0
2025-06-10 14:00:00,T5,12.62,20.1,22.1,0
2025-06-10 15:00:00,T1,17.33,52.05,36.9,0
2025-06-10 15:00:00,T2,5.47,1.64,19.5,0
2025-06-10 15:00:00,T3,4.19,0.74,25.5,0
2025-06-10 15:00:00,T4,8.78,6.77,34.9,0
2025-06-10 15:00:00,T5,16.04,41.27,21.6,0
2025-06-10 16:00:00,T1,20.82,90.25,37.0,10
2025-06-10 16:00:00,T2,15.72,38.85,40.6,0
2025-06-10 16:00:00,T3,9.89,9.67,29.1,0
2025-06-10 16:00:00,T4,17.82,56.59,15.4,0
2025-06-10 16:00:00,T5,4.43,0.87,24.1,0
2025-06-10 17:00:00,T1,12.13,17.85,22.4,0
2025-06-10 17:00:00,T2,16.43,44.35,20.3,0
2025-06-10 17:00:00,T3,14.86,32.81,21.4,0
2025-06-10 17:00:00,T4,20.95,91.95,42.1,0
2025-06-10 17:00:00,T5,19.72,76.69,23.5,0
2025-06-10 18:00:00,T1,7.37,4.0,18.9,0
2025-06-10 18:00:00,T2,15.53,37.46,39.4,0
2025-06-10 18:00:00,T3,14.87,32.88,37.4,0
2025-06-10 18:00:00,T4,3.23,0.34,36.9,5
2025-06-10 18:00:00,T5,18.24,60.68,36.0,0
2025-06-10 19:00:00,T1,11.28,14.35,19.8,0
2025-06-10 19:00:00,T2,3.83,0.56,41.4,0
2025-06-10 19:00:00,T3,16.77,47.16,43.2,0
2025-06-10 19:00:00,T4,3.75,0.53,36.5,0
2025-06-10 19:00:00,T5,11.56,15.45,18.0,0
2025-06-10 20:00:00,T1,16.9,48.27,26.6,0
2025-06-10 20:00:00,T2,7.37,4.0,15.6,0
2025-06-10 20:00:00,T3,13.45,24.33,15.1,0
2025-06-10 20:00:00,T4,17.07,49.74,33.1,0
2025-06-10 20:00:00,T5,24.76,151.79,44.0,10
2025-06-10 21:00:00,T1,23.56,130.78,42.9,0
2025-06-10 21:00:00,T2,14.29,29.18,15.7,0
2025-06-10 21:00:00,T3,23.47,129.28,17.0,5
2025-06-10 21:00:00,T4,8.09,5.29,29.3,0
2025-06-10 21:00:00,T5,22.23,109.85,24.8,0
2025-06-10 22:00:00,T1,5.59,1.75,23.4,0
2025-06-10 22:00:00,T2,23.89,136.35,26.2,0
2025-06-10 22:00:00,T3,10.79,12.56,24.0,0
2025-06-10 22:00:00,T4,18.98,68.37,31.1,0
2025-06-10 22:00:00,T5,12.18,18.07,28.4,0
2025-06-10 23:00:00,T1,13.53,24.77,21.0,0
2025-06-10 23:00:00,T2,18.69,65.29,41.0,0
2025-06-10 23:00:00,T3,13.47,24.44,31.2,0
2025-06-10 23:00:00,T4,9.82,9.47,39.3,5
2025-06-10 23:00:00,T5,12.59,19.96,18.3,0
2025-06-11 00:00:00,T1,16.58,45.58,24.0,0
2025-06-11 00:00:00,T2,13.45,24.33,21.1,0
2025-06-11 00:00:00,T3,3.51,0.43,23.6,0
2025-06-11 00:00:00,T4,7.5,4.22,32.9,0
2025-06-11 00:00:00,T5,24.24,142.43,28.0,0
2025-06-11 01:00:00,T1,6.88,3.26,18.9,0
2025-06-11 01:00:00,T2,9.44,8.41,18.2,0
2025-06-11 01:00:00,T3,18.48,63.11,34.4,0
2025-06-11 01:00:00,T4,11.15,13.86,38.2,0
2025-06-11 01:00:00,T5,5.9,2.05,21.1,0
2025-06-11 02:00:00,T1,8.45,6.03,41.4,0
2025-06-11 02:00:00,T2,13.6,25.15,31.9,0
2025-06-11 02:00:00,T3,9.5,8.57,30.8,0
2025-06-11 02:00:00,T4,18.22,60.48,19.9,15
2025-06-11 02:00:00,T5,7.08,3.55,38.6,0
2025-06-11 03:00:00,T1,8.52,6.18,31.1,0
2025-06-11 03:00:00,T2,19.99,79.88,27.5,0
2025-06-11 03:00:00,T3,20.15,81.81,37.6,0
2025-06-11 03:00:00,T4,21.1,93.94,20.3,0
2025-06-11 03:00:00,T5,16.01,41.04,17.3,0
2025-06-11 04:00:00,T1,10.87,12.84,20.0,0
2025-06-11 04:00:00,T2,15.69,38.63,23.9,0
2025-06-11 04:00:00,T3,10.45,11.41,22.1,0
2025-06-11 04:00:00,T4,19.41,73.13,18.8,0
2025-06-11 04:00:00,T5,5.56,1.72,39.0,0
2025-06-11 05:00:00,T1,24.98,155.88,28.1,0
2025-06-11 05:00:00,T2,16.05,41.35,16.5,0
2025-06-11 05:00:00,T3,10.56,11.78,33.0,0
2025-06-11 05:00:00,T4,15.73,38.92,17.4,0
2025-06-11 05:00:00,T5,4.0,0.64,16.9,0
2025-06-11 06:00:00,T1,15.33,36.03,22.5,0
2025-06-11 06:00:00,T2,11.3,14.43,22.7,0
2025-06-11 06:00:00,T3,20.23,82.79,35.9,5
2025-06-11 06:00:00,T4,13.6,25.15,24.7,0
2025-06-11 06:00:00,T5,21.51,99.52,28.5,0
2025-06-11 07:00:00,T1,24.25,142.61,28.7,15
2025-06-11 07:00:00,T2,4.44,0.88,35.3,0
2025-06-11 07:00:00,T3,16.83,47.67,16.6,15
2025-06-11 07:00:00,T4,13.74,25.94,33.1,0
2025-06-11 07:00:00,T5,14.78,32.29,15.6,0
2025-06-11 08:00:00,T1,11.72,16.1,41.5,0
2025-06-11 08:00:00,T2,9.62,8.9,25.4,0
2025-06-11 08:00:00,T3,5.29,1.48,35.4,0
2025-06-11 08:00:00,T4,16.23,42.75,17.9,0
2025-06-11 08:00:00,T5,4.32,0.81,39.5,0
2025-06-11 09:00:00,T1,20.54,86.66,25.1,0
2025-06-11 09:00:00,T2,24.48,146.7,26.8,0
2025-06-11 09:00:00,T3,23.12,123.58,24.7,0
2025-06-11 09:00:00,T4,12.72,20.58,27.3,0
2025-06-11 09:00:00,T5,18.42,62.5,22.1,0
2025-06-11 10:00:00,T1,11.42,14.89,41.4,0
2025-06-11 10:00:00,T2,4.63,0.99,18.2,0
2025-06-11 10:00:00,T3,9.06,7.44,41.5,0
2025-06-11 10:00:00,T4,14.35,29.55,37.8,0
2025-06-11 10:00:00,T5,4.05,0.66,34.7,0
2025-06-11 11:00:00,T1,13.38,23.95,25.3,0
2025-06-11 11:00:00,T2,11.32,14.51,27.4,0
2025-06-11 11:00:00,T3,24.52,147.42,20.1,0
2025-06-11 11:00:00,T4,21.35,97.32,27.1,0
2025-06-11 11:00:00,T5,7.94,5.01,25.3,0
2025-06-11 12:00:00,T1,22.36,111.79,25.8,0
2025-06-11 12:00:00,T2,15.61,38.04,15.0,0
2025-06-11 12:00:00,T3,21.1,93.94,36.9,0
2025-06-11 12:00:00,T4,19.26,71.44,38.7,15
2025-06-11 12:00:00,T5,18.7,65.39,34.2,0
2025-06-11 13:00:00,T1,23.32,126.82,31.1,0
2025-06-11 13:00:00,T2,15.5,37.24,34.8,0
2025-06-11 13:00:00,T3,11.31,14.47,18.7,0
2025-06-11 13:00:00,T4,15.34,36.1,38.0,0
2025-06-11 13:00:00,T5,21.33,97.04,43.7,0
2025-06-11 14:00:00,T1,13.01,22.02,43.9,0
2025-06-11 14:00:00,T2,23.42,128.46,36.9,0
2025-06-11 14:00:00,T3,18.6,64.35,36.1,0
2025-06-11 14:00:00,T4,16.49,44.84,38.1,0
2025-06-11 14:00:00,T5,19.08,69.46,21.1,0
2025-06-11 15:00:00,T1,20.66,88.18,34.9,0
2025-06-11 15:00:00,T2,14.02,27.56,30.5,0
2025-06-11 15:00:00,T3,3.73,0.52,38.4,0
2025-06-11 15:00:00,T4,14.21,28.69,31.2,0
2025-06-11 15:00:00,T5,10.59,11.88,33.8,0
2025-06-11 16:00:00,T1,8.91,7.07,38.5,0
2025-06-11 16:00:00,T2,20.97,92.21,36.8,0
2025-06-11 16:00:00,T3,16.97,48.87,44.5,0
2025-06-11 16:00:00,T4,5.17,1.38,27.3,0
2025-06-11 16:00:00,T5,7.84,4.82,44.8,0
2025-06-11 17:00:00,T1,20.53,86.53,24.1,0
2025-06-11 17:00:00,T2,13.11,22.53,15.2,0
2025-06-11 17:00:00,T3,10.18,10.55,44.3,0
2025-06-11 17:00:00,T4,19.45,73.58,16.2,0
2025-06-11 17:00:00,T5,9.09,7.51,17.2,0
2025-06-11 18:00:00,T1,12.27,18.47,35.2,0
2025-06-11 18:00:00,T2,7.98,5.08,21.8,0
2025-06-11 18:00:00,T3,16.35,43.71,29.4,0
2025-06-11 18:00:00,T4,13.84,26.51,28.0,0
2025-06-11 18:00:00,T5,6.3,2.5,19.5,5
2025-06-11 19:00:00,T1,3.37,0.38,20.7,0
2025-06-11 19:00:00,T2,9.04,7.39,33.1,0
2025-06-11 19:00:00,T3,6.32,2.52,34.1,0
2025-06-11 19:00:00,T4,12.9,21.47,42.4,5
2025-06-11 19:00:00,T5,12.39,19.02,29.0,0
2025-06-11 20:00:00,T1,12.06,17.54,37.9,15
2025-06-11 20:00:00,T2,5.18,1.39,33.3,0
2025-06-11 20:00:00,T3,17.13,50.27,38.6,0
2025-06-11 20:00:00,T4,17.57,54.24,32.4,0
2025-06-11 20:00:00,T5,7.66,4.49,29.5,0
2025-06-11 21:00:00,T1,23.82,135.15,41.4,0
2025-06-11 21:00:00,T2,8.6,6.36,41.8,0
2025-06-11 21:00:00,T3,5.41,1.58,27.4,0
2025-06-11 21:00:00,T4,15.84,39.74,15.9,0
2025-06-11 21:00:00,T5,11.39,14.78,42.6,0
2025-06-11 22:00:00,T1,5.55,1.71,35.6,0
2025-06-11 22:00:00,T2,17.31,51.87,17.2,0
2025-06-11 22:00:00,T3,13.02,22.07,42.1,0
2025-06-11 22:00:00,T4,21.07,93.54,20.0,10
2025-06-11 22:00:00,T5,23.35,127.31,19.6,5
2025-06-11 23:00:00,T1,5.82,1.97,16.2,0
2025-06-11 23:00:00,T2,9.93,9.79,15.2,0
2025-06-11 23:00:00,T3,17.2,50.88,16.2,0
2025-06-11 23:00:00,T4,6.92,3.31,37.3,0
2025-06-11 23:00:00,T5,16.31,43.39,33.5,15
2025-06-12 00:00:00,T1,7.28,3.86,31.9,0
2025-06-12 00:00:00,T2,3.78,0.54,30.2,0
2025-06-12 00:00:00,T3,3.11,0.3,15.0,0
2025-06-12 00:00:00,T4,16.83,47.67,24.9,0
2025-06-12 00:00:00,T5,22.36,111.79,21.8,0
2025-06-12 01:00:00,T1,12.87,21.32,23.8,0
2025-06-12 01:00:00,T2,9.73,9.21,33.6,10
2025-06-12 01:00:00,T3,4.02,0.65,42.1,0
2025-06-12 01:00:00,T4,20.8,89.99,25.3,0
2025-06-12 01:00:00,T5,21.5,99.38,43.9,0
2025-06-12 02:00:00,T1,24.61,149.05,40.4,0
2025-06-12 02:00:00,T2,5.55,1.71,20.4,0
2025-06-12 02:00:00,T3,20.28,83.41,33.8,0
2025-06-12 02:00:00,T4,10.92,13.02,34.8,0
2025-06-12 02:00:00,T5,14.62,31.25,38.2,0
2025-06-12 03:00:00,T1,13.08,22.38,30.4,0
2025-06-12 03:00:00,T2,3.22,0.33,23.4,0
2025-06-12 03:00:00,T3,17.11,50.09,39.9,0
2025-06-12 03:00:00,T4,11.36,14.66,18.5,0
2025-06-12 03:00:00,T5,9.6,8.85,44.1,0
2025-06-12 04:00:00,T1,23.46,129.12,16.6,5
2025-06-12 04:00:00,T2,17.66,55.08,29.6,15
2025-06-12 04:00:00,T3,3.1,0.3,20.6,0
2025-06-12 04:00:00,T4,15.78,39.29,36.4,0
2025-06-12 04:00:00,T5,15.2,35.12,33.4,0
2025-06-12 05:00:00,T1,23.68,132.78,43.5,0
2025-06-12 05:00:00,T2,5.61,1.77,29.2,10
2025-06-12 05:00:00,T3,13.65,25.43,43.0,0
2025-06-12 05:00:00,T4,12.79,20.92,20.0,0
2025-06-12 05:00:00,T5,14.43,30.05,21.5,0
2025-06-12 06:00:00,T1,11.07,13.57,15.5,0
2025-06-12 06:00:00,T2,24.69,150.51,44.0,0
2025-06-12 06:00:00,T3,17.42,52.86,38.4,0
2025-06-12 06:00:00,T4,23.76,134.13,30.8,0
2025-06-12 06:00:00,T5,8.66,6.49,21.4,0
2025-06-12 07:00:00,T1,18.31,61.39,42.6,0
2025-06-12 07:00:00,T2,4.3,0.8,42.3,0
2025-06-12 07:00:00,T3,12.98,21.87,43.5,0
2025-06-12 07:00:00,T4,12.13,17.85,31.7,10
2025-06-12 07:00:00,T5,24.38,144.91,22.7,0
2025-06-12 08:00:00,T1,10.17,10.52,23.6,0
2025-06-12 08:00:00,T2,22.52,114.21,20.6,0
2025-06-12 08:00:00,T3,25.0,156.25,22.1,10
2025-06-12 08:00:00,T4,12.73,20.63,29.2,0
2025-06-12 08:00:00,T5,10.09,10.27,23.1,0
2025-06-12 09:00:00,T1,19.56,74.84,41.2,0
2025-06-12 09:00:00,T2,24.49,146.88,26.7,0
2025-06-12 09:00:00,T3,5.2,1.41,38.7,0
2025-06-12 09:00:00,T4,10.09,10.27,19.8,0
2025-06-12 09:00:00,T5,13.84,26.51,35.5,0
2025-06-12 10:00:00,T1,8.43,5.99,35.1,0
2025-06-12 10:00:00,T2,23.93,137.03,17.2,0
2025-06-12 10:00:00,T3,24.98,155.88,20.3,0
2025-06-12 10:00:00,T4,7.46,4.15,42.9,0
2025-06-12 10:00:00,T5,7.92,4.97,15.7,10
2025-06-12 11:00:00,T1,5.42,1.59,19.8,0
2025-06-12 11:00:00,T2,10.14,10.43,35.6,0
2025-06-12 11:00:00,T3,19.14,70.12,21.7,0
2025-06-12 11:00:00,T4,3.16,0.32,18.7,0
2025-06-12 11:00:00,T5,22.96,121.04,37.8,0
2025-06-12 12:00:00,T1,14.57,30.93,20.2,0
2025-06-12 12:00:00,T2,24.92,154.75,16.9,0
2025-06-12 12:00:00,T3,24.77,151.98,36.6,0
2025-06-12 12:00:00,T4,23.27,126.01,38.5,0
2025-06-12 12:00:00,T5,16.33,43.55,43.0,0
2025-06-12 13:00:00,T1,12.21,18.2,38.1,0
2025-06-12 13:00:00,T2,12.77,20.82,23.0,0
2025-06-12 13:00:00,T3,19.6,75.3,32.6,0
2025-06-12 13:00:00,T4,5.85,2.0,29.8,0
2025-06-12 13:00:00,T5,9.89,9.67,42.4,0
2025-06-12 14:00:00,T1,13.19,22.95,15.5,0
2025-06-12 14:00:00,T2,21.6,100.78,22.9,0
2025-06-12 14:00:00,T3,24.03,138.76,29.9,15
2025-06-12 14:00:00,T4,10.55,11.74,40.1,0
